0.1855,-0.15138,-0.1892,0.10604,-0.2902,0.13735,0.23396,0.52656,0.58241,0.19306,-1,-0.1855,0.15138,-0.10604,-0.23396,-0.11137,0.13337,-0.18672,0.1059,-0.0086702,0.11137,-0.047065,0.023245,-0.42149,0.0034331,-0.39636,0.047067,-0.35203,-0.0015065,0.30574,-0.12996,-0.97314,-0.1605,0.0015053,-0.060261,0.080991,0.30358,-0.22368,-0.608,-0.099217,-0.43275,-0.30358,-0.18891,0.36525,0.092261,-1,-0.18549,0.15137,-0.10606,-0.23397,1,0.11137,0.047064,0.0015254,-0.30357,0.11111,-0.133,0.18629,-0.10564,0.0088206,-0.11111,-1,0.35118,0.059741,0.1887,-0.11111,0.050653,-0.10615,0.76107,-0.025013,0.38175,-0.050655,0.005874,-0.67486,-0.020021,-0.50911,-0.050656,-0.0058472,-0.96943,-0.2265,0.075489,-0.026107,-0.2954,0.96943,0.096544,-0.001107,-0.092531,-0.31035,0.96943,-0.09586,-0.06885,0.62963,0.33083,-0.83927,-0.0019032,-0.23393,-0.62963,0.10558,0.23798,0.028855,0.57924,-0.62963,-0.10531,-0.54568,-0.55957
-0.082519,-0.066769,0.0074734,-0.063533,-0.080311,-0.40544,-0.11949,-0.10202,0.10697,-0.19208,1,-0.082518,-0.066765,-0.063535,-0.11949,-0.083334,-0.083442,-0.023101,-0.078066,-0.09582,-0.083333,-0.29271,0.44544,0.20996,-0.15276,-0.21303,-0.29271,-0.060357,-0.050597,-0.050547,0.072957,-0.051993,-0.076569,-0.050598,-0.050598,0.24469,0.9989,-0.078372,-0.070861,-0.057815,-0.11422,0.9989,-0.079185,-0.29811,-0.048079,-1,0.082514,0.066759,0.063536,0.11949,-1,0.083332,0.2927,0.050599,-0.9989,-0.083334,-0.083442,-0.023101,-0.078066,-0.09582,-0.083333,1,-0.060357,-0.050598,-0.079185,0.083332,-0.19903,0.20746,-0.44046,0.26629,-0.071501,-0.19904,-0.71832,0.12241,0.14372,-0.19967,0.19904,-0.71832,0.11672,0.11696,-0.14936,0.11309,0.12363,0.11673,0.11672,-0.009787,-0.32426,0.11091,-0.11673,0.11672,-0.26349,-0.099512,-0.091845,0.13092,-0.0085175,-0.11643,-0.099511,-0.091806,0.13989,-0.055743,-0.14553,0.09951,-0.091806,0.026132,0.12859
-0.12454,-0.13546,0.26062,0.99949,-0.12896,-0.14634,0.12525,0.12472,-0.32143,0.12968,-0.5238,0.20403,0.26233,-0.5198,-0.20339,-0.20001,0.95589,0.42332,-0.20103,-0.040542,0.30449,0.50645,-0.22857,-0.69684,0.49941,0.22021,-0.76025,-0.43965,-0.058249,-0.13399,0.17977,-0.062739,0.13436,0.16063,-0.098348,-0.21676,0.1569,0.10795,-0.36193,0.16079,0.99788,-0.25134,-0.068411,0.28318,0.11679,0.36341,0.093851,0.17899,0.36684,-0.051771,0.59909,0.13075,-0.36631,0.10543,-0.075973,-0.070865,0.56456,-0.29409,-0.07173,0.084429,0.49823,0.49019,-0.017053,-0.048675,0.081896,0.46237,-0.55399,0.58995,0.35925,-0.55919,0.029205,0.012632,0.62479,-0.27301,-0.40641,0.011995,-0.47897,0.033465,0.12498,0.1248,-0.18778,0.12941,-0.12511,-0.19477,0.084321,0.24939,-0.99775,-0.10553,-0.080378,0.043621,0.36672,-0.13223,-0.12743,0.36804,-0.13718,-0.99632,0.21629,0.048938,-0.25488,-0.14548,-0.99643,0.065758,-0.092248,0.0037814,0.1357
-0.062522,-0.13734,-0.19263,-0.015281,0.067369,0.015017,-0.079501,-0.06336,0.6925,0.06348,-1,0.062489,0.13737,0.015276,0.079503,-0.087234,0.86983,0.039606,0.09406,-0.10296,0.087187,0.050892,-0.082513,-0.12367,-0.53504,-0.05667,-0.050839,-0.36645,0.062163,0.062515,-0.17196,-0.067307,0.0077804,-0.062334,0.087217,-0.11266,-0.062525,-0.0625,-0.22235,0.067566,-0.086502,0.062506,-0.087196,-0.14681,0.062515,-1,0.062588,0.13734,0.015248,0.079479,1,0.087268,-0.050801,-0.062389,0.062483,-0.053404,0.53801,-0.30009,0.057599,-0.049,0.053396,0.24169,0.16984,0.053413,-0.053392,0.053447,-0.15393,-0.19152,0.33482,0.11497,-0.076795,0.15389,0.2811,-0.65796,0.06969,0.14322,0.15386,-0.5754,0.062305,0.0625,-0.17198,-0.067389,0.0077639,-0.062477,0.087196,-0.11261,1,0.0625,-0.062532,0.0534,0.069658,0.062525,0.0625,0.22235,-0.067566,0.086502,-0.062506,0.087196,0.14681,-0.062515,-1,-0.062483,0.053392,-0.14322,-0.0625
-0.64627,-0.45883,0.88572,0.087378,-0.10036,0.048949,0.39746,-0.09798,0.12512,-0.1005,-0.38277,-0.1,-0.22035,-0.099961,-0.2298,-0.32745,-0.080333,-0.19414,-0.084883,-0.21515,0.9911,0.04146,-0.21518,-0.42204,0.26563,-0.15061,0.020361,-0.019472,-0.085707,0.099332,-0.049269,-0.99998,0.10061,0.099682,0.084821,-0.26599,-0.24793,0.046355,-0.034983,0.29629,0.25965,0.11528,0.074522,0.69422,-0.29852,0.38277,0.1,0.22035,0.099961,0.2298,-1,-0.9911,-0.020361,-0.099682,-0.11528,0.39858,0.10493,0.14361,0.10491,0.09021,0.026723,0.15942,-0.29866,-0.10328,-0.30206,-0.026723,-0.46622,0.27655,0.31921,0.039095,0.077576,0.47466,0.4523,-0.38853,-0.041103,-0.041744,-0.47466,-0.13203,0.083102,-0.10123,0.047821,0.99995,-0.10169,-0.10049,-0.086702,0.26799,-0.99996,0.29937,0.10049,0.09514,0.041056,-0.39984,-0.10209,-0.26944,-0.11802,-0.19138,0.9846,0.97459,0.076752,0.11766,0.18986,-0.9846,0.019542,0.43801,-0.11847
-0.53301,0.24169,-0.40334,-0.13039,0.048516,-0.3278,-0.25001,0.24477,-0.091807,-0.17448,-0.35378,-0.14929,0.58718,-0.21615,0.10245,-0.12114,-0.22173,-0.18473,0.090924,-0.31408,-0.090368,-0.11664,-0.078813,0.74029,-0.086286,0.033965,0.8441,-0.11774,-0.13052,0.048555,-0.32757,1,-0.17411,-0.21594,0.090797,-0.086068,-0.12201,0.066179,-0.25636,0.13208,-0.19366,-0.1114,-0.15206,-0.16825,0.13193,0.79494,-0.50055,0.32779,-0.57237,-0.23978,-0.014458,-0.095571,0.059586,-0.57261,-0.12696,-0.12114,-0.22173,-0.18473,0.090924,-0.31408,-0.090368,1,-0.11774,0.090797,-0.15206,-0.095572,0.31944,-0.44009,0.90918,-0.14591,-0.15969,0.42844,-0.25598,0.60132,-0.14565,-0.14646,0.26675,-0.25598,-0.13081,0.048886,-0.32819,1,-0.17398,-0.21637,0.090883,-0.086525,1,0.13251,-0.5728,0.090883,-0.14641,-0.2224,0.19743,-0.42345,0.10058,0.65094,-0.112,-0.050807,-0.13198,0.10055,-0.023804,-0.11933,-0.050807,-0.48858,0.10106
-0.16844,-0.11463,0.21932,-0.59754,0.098871,-0.57183,-0.13161,-0.11837,0.14205,0.1971,-0.1675,-0.125,0.19571,0.1478,-0.11028,-0.16844,1,0.21932,0.098874,-0.11837,-0.125,0.14306,0.32924,0.17539,-0.0008855,-0.42986,0.14571,0.32924,0.11811,0.13423,-0.16672,-0.17063,-0.99809,0.12654,0.13423,0.41453,-0.18993,-0.125,0.3856,-0.39989,-0.13876,-0.125,-0.125,-0.44099,0.12128,-0.1675,-0.125,0.19571,0.1478,-0.11028,1,-0.125,0.14571,0.12654,-0.125,0.16938,-0.99997,-0.21872,-0.10034,0.1194,0.12607,-0.99997,-0.33304,-0.13533,0.12607,0.12607,-0.22142,0.10796,0.83921,-0.64255,-0.083862,-0.019295,0.10796,-0.093522,0.062779,0.59921,-0.019294,-0.10663,-0.068565,-0.24023,0.14027,0.14435,0.9889,-0.11587,-0.24024,-0.41911,-0.99347,-0.11961,-0.11587,0.24124,-0.084887,-0.18993,-0.125,0.3856,-0.39989,-0.13876,-0.125,-0.125,-0.44099,0.12127,1,-0.125,0.12607,0.59921,-0.1196
-0.92355,0.095614,-0.007159,0.32657,-0.090654,0.14759,0.15851,-0.20106,-0.11083,-0.11557,0.43565,-0.48489,-0.18746,0.15052,0.43162,-0.021041,-0.087144,-0.076849,-0.052282,-0.087517,-0.47741,-0.05127,-0.057652,-0.14744,-0.068228,-0.09696,-0.16596,-0.065232,0.066243,-0.070004,-0.063587,-0.081745,0.96698,0.30807,-0.061715,-0.06036,-0.060688,0.11654,-0.14496,-0.074713,-0.10015,-0.16601,-0.06668,-0.065223,-0.061689,0.11552,-0.35874,-0.29421,-0.54668,0.23198,0.60925,-0.18644,-0.1357,0.045698,-0.15671,-0.036512,-0.057731,-0.05496,-0.03849,-0.061797,-0.53057,0.9813,-0.047294,-0.044745,-0.048344,-0.20351,-0.054059,-0.04499,-0.1721,-0.079488,-0.11331,-0.20841,-0.076038,0.98704,-0.07036,-0.076028,-0.16276,-0.05513,-0.0089419,0.024151,0.016299,0.0095334,0.68313,0.083451,0.006533,0.0063895,0.73071,0.0065381,-0.060652,0.0047365,0.007448,-0.060699,0.11656,-0.14495,-0.074708,-0.10017,-0.16603,-0.066681,-0.065217,-0.061701,1,-0.15673,-0.048345,-0.076022,0.0065315
-0.092408,0.32336,0.20986,0.25911,0.097417,0.47151,-0.09248,1,0.20993,0.09757,-0.4379,-0.026975,-0.19714,-0.71478,-0.027032,0.091935,0.099457,-0.20257,-0.17074,0.099492,0.028104,-0.014822,0.030339,0.24614,0.23757,0.030348,0.036798,0.015722,-0.090924,-0.099997,-0.0035498,-0.47934,-0.10006,-0.01237,0.099464,0.19963,0.055137,0.30155,-0.088495,-0.10744,0.30146,0.0035474,-0.19643,-0.076415,0.057884,0.075238,-0.14492,0.040554,-0.30593,-0.14507,0.57216,0.14672,0.076663,-0.20972,0.094095,0.092427,0.099996,-0.20367,-0.17194,0.10003,0.028325,0.99999,0.016484,0.1,-0.19684,0.14766,-0.11449,-0.14737,-0.40933,0.020245,-0.14735,0.11255,0.13122,0.7465,0.053971,0.050791,0.0064304,0.13184,-0.056628,-0.072192,-0.069238,-0.49134,-0.072283,0.86153,0.071807,-0.012838,-0.32397,0.043701,0.83329,0.072194,0.041453,-0.069656,-0.079595,0.12153,0.11843,-0.0795,-0.0062121,0.31345,0.083091,-0.074761,-0.97057,-0.11594,0.31392,-0.074924,-0.053243
-0.24247,0.5005,-0.64508,-0.30637,0.48286,-0.59732,0.51199,-0.39106,0.51887,-0.3327,0.64963,0.022879,0.21686,0.42201,0.41123,0.22621,0.028514,0.11533,0.62591,0.24253,0.85051,0.64367,-0.38013,0.6236,-0.43303,0.50528,0.32837,0.24557,0.49141,-0.42251,0.33617,-0.15165,0.29219,0.2915,0.19099,0.69326,-0.021231,0.022991,0.13089,-0.018482,-0.71082,-0.18333,-0.11734,0.1316,0.14767,0.25693,0.014141,0.14156,0.60394,0.25946,0.86199,0.99938,0.27419,0.21202,-0.11082,0.76274,0.025055,0.13315,-0.20813,0.30093,0.40896,-0.12437,0.043496,0.10973,-0.18001,-0.10573,0.65777,-0.37256,0.40088,-0.47263,0.37249,0.18864,0.035642,0.9074,0.61619,0.14982,0.062568,0.15588,-0.34132,0.1627,-0.0273,-0.207,-0.043959,-0.32576,-0.086336,0.017201,-0.62105,-0.070789,-0.094815,-0.47274,0.055835,-0.019461,-0.031322,-0.12502,0.022214,0.70524,0.15648,0.11174,-0.14968,-0.17477,-0.99828,0.10425,0.14125,-0.17449,0.094585
-0.086265,0.99939,-0.066997,-0.9996,0.09122,-0.99836,-0.25953,-0.0062769,-0.25112,0.27891,-0.96164,0.092336,-0.95597,0.96604,0.31365,-0.10612,-0.08326,-0.12167,0.094257,-0.08346,-0.15736,0.98726,-0.10947,0.98621,-0.98878,-0.36749,-0.96127,-0.070562,0.38183,-0.18496,0.37108,-0.39123,-0.31811,-0.58819,0.79967,0.44672,-0.10698,-0.10587,-0.096879,0.1148,-0.18212,0.16878,-0.081074,-0.0038783,0.040541,0.86872,-0.1306,0.85878,-0.87495,-0.39509,-0.9572,0.36012,0.89207,0.75534,-0.064098,0.11227,0.087406,0.12753,-0.10003,0.094224,0.15185,-0.99917,0.076061,-0.80097,0.093359,-0.35217,-0.92472,0.06075,-0.92059,0.92786,0.46259,0.91818,-0.026432,-0.9499,-0.4597,-0.13939,-0.90014,0.014317,-0.0073702,-0.5167,-0.0073024,0.014519,-0.069692,0.18064,-0.62459,0.015961,-0.3379,0.243,-0.20561,0.61946,0.089052,0.020455,-0.0088176,0.037538,-0.0079071,0.0061208,0.048675,0.01437,0.037415,0.067381,0.63388,0.0013171,-0.016138,-0.14708,0.0055265
-0.12581,-0.016736,0.051075,0.064499,-0.086529,-0.95136,-0.19607,0.021645,-0.01527,0.041124,-0.03254,-0.024106,0.00099497,-0.021139,-0.32723,-0.26889,-0.1293,0.11251,-0.11478,0.45112,0.25289,0.2012,0.25446,-0.29244,0.42986,0.21321,-0.2029,-0.10444,-0.070677,-0.05078,-0.034987,-0.045824,0.5075,-0.82398,-0.18326,0.043309,0.19352,-0.34555,0.33568,-0.35961,-0.0023842,-0.13526,-0.57863,-0.17362,0.3759,-0.10599,-0.076424,-0.045554,-0.068696,0.53093,-0.66913,-0.13617,-0.026566,0.97243,0.43715,-0.14719,-0.10707,-0.035903,-0.096053,-0.18417,0.20947,0.14688,-0.76427,-0.15248,-0.13706,-0.11369,-0.19606,0.051789,0.90781,-0.90307,0.1463,0.057196,0.37787,-0.37157,-0.011799,0.14916,0.0080232,-0.040957,-0.13539,-0.097823,-0.053514,-0.087766,0.5252,-0.47851,-0.081961,-0.094716,0.89182,0.4743,0.97273,-0.068955,0.027331,0.20226,0.036652,0.13664,-0.12177,-0.20282,0.044603,-0.73753,-0.22443,-0.035993,0.64631,-0.028958,0.21679,-0.10332,-0.020296
-0.99187,-0.99098,0.99929,-0.17796,0.16931,0.14317,0.17299,-0.16635,-0.1404,-0.99923,-0.099924,0.072129,0.071792,0.15408,-0.14889,0.17398,-0.16747,-0.14145,-0.99917,0.99998,-0.14338,0.2448,-0.26912,-0.26159,0.16707,-0.16146,0.84754,-0.15523,-0.14564,0.16835,0.16004,-0.17197,0.16667,-0.87574,0.16039,-0.99432,-0.98667,0.99476,0.99533,0.18971,-0.18718,0.014073,-0.18844,-0.28534,0.18572,0.28871,-0.30756,-0.29883,0.096315,-0.089952,0.8352,-0.083704,0.99531,-0.98617,-0.32676,0.17135,-0.16454,-0.13869,-0.99924,0.99997,-0.15559,0.9999,-0.16913,0.17434,-0.1852,-0.097659,-0.95561,0.9321,0.92531,0.30125,-0.29203,0.33012,-0.29196,-0.054132,-0.039239,0.90867,-0.10302,-0.29172,0.14564,-0.16835,-0.16004,0.17197,-0.16667,0.87574,-0.16039,0.99432,-1,-0.18572,0.98617,-0.17434,0.039239,0.1607,-0.16118,-0.14859,0.16395,-0.16872,-0.58546,-0.16998,-0.14618,0.16869,-0.059461,-0.16966,-0.16713,-0.33473,-0.16869
0.12569,0.39408,0.38633,-0.59874,0.12948,-0.62032,0.5973,-0.13615,0.61752,-0.99998,-0.018755,-0.14314,-0.4086,0.14224,-0.14284,-0.84626,-0.12205,0.028908,0.12355,-0.12229,-0.25983,-0.33509,0.12483,-0.22155,0.29673,-0.29897,0.85,0.094082,-0.083669,-0.17032,-0.19831,0.17946,-0.178,-0.17133,0.073276,-0.2887,-0.59731,0.13615,-0.61752,0.99998,-1,0.14286,0.1223,0.29899,0.17799,0.018755,0.14314,0.4086,-0.14224,0.14284,-1,0.25983,-0.85,0.17133,-0.14286,-0.87037,-0.14386,-0.024192,0.14528,-0.14405,-0.14591,0.99319,0.19877,0.052868,0.14406,0.14591,-0.81444,-0.33741,-0.40723,0.33597,-0.33252,-0.32455,0.79554,-0.18633,0.15229,0.33252,0.32455,0.77761,-0.090664,0.14185,0.1892,-0.14407,0.14285,0.14284,0.12236,0.32759,-0.98054,-0.14284,-0.14284,0.14412,0.0025618,0.59735,-0.13613,0.61747,-0.99998,1,-0.14279,-0.12236,-0.29895,-0.17799,-1,0.14279,-0.14411,-0.33256,0.14284
